client_id,label,usia,gender,jumlah_tanggungan,pendidikan,status_nikah,penghasilan_tahunan,tipe_kartu_kredit,lama_nasabah,jumlah_produk,bulan_nonactive,jumlah_kontak,total_limit_kredit,total_limit_kredit_dipakai,sisa_limit_kredit,rasio_transaksi_Q4_Q1 ,total_transaksi,jumlah_transaksi,rasio_jumlah_transaksi_Q4_Q1,rasio_pemakaian
774012933,0,47,F,3,College,Divorced,$40K - $60K,Blue,41,1,2,1,6443.0,2073,4370.0,0.8,9277,92,0.769,0.322
709897983,0,35,F,2,Doctorate,Married,$40K - $60K,Blue,24,5,2,3,2655.0,1527,1128.0,0.715,1921,26,0.444,0.575
720570333,0,48,F,3,College,Married,Less than $40K,Blue,36,5,3,0,1912.0,1163,749.0,0.871,4786,81,0.723,0.608
719854008,0,47,M,3,Unknown,Single,$40K - $60K,Blue,36,3,6,2,5154.0,1407,3747.0,0.666,1694,32,0.778,0.273
708798483,1,37,F,3,Unknown,Single,Unknown,Blue,24,2,3,2,2054.0,0,2054.0,0.87,2567,43,0.593,0.0
718216008,0,48,M,3,Graduate,Married,$60K - $80K,Blue,38,5,2,3,16920.0,2157,14763.0,0.629,3275,60,0.5,0.127
779471883,1,54,F,1,Graduate,Married,Less than $40K,Blue,40,2,3,1,1438.3,808,630.3,0.997,705,19,0.9,0.562
770024733,1,53,F,2,Uneducated,Single,$40K - $60K,Blue,47,1,2,3,1699.0,0,1699.0,0.602,2520,49,0.531,0.0
719815383,0,49,F,4,Doctorate,Married,Unknown,Blue,39,4,4,1,2333.0,1414,919.0,0.632,5137,89,0.679,0.606
713514633,1,59,M,2,Graduate,Single,$60K - $80K,Blue,50,2,4,2,6224.0,0,6224.0,0.801,8291,69,1.029,0.0
721462458,0,52,F,3,High School,Married,Unknown,Blue,42,3,2,1,23858.0,1179,22679.0,0.671,3784,69,0.683,0.049
711864783,0,61,M,1,Uneducated,Single,$60K - $80K,Blue,46,5,3,2,2201.0,1138,1063.0,0.675,1199,32,0.6,0.517
714757908,0,46,M,4,Graduate,Married,$120K +,Silver,36,4,1,3,34516.0,1380,33136.0,0.66,2163,56,0.4,0.04
708822783,0,53,F,2,High School,Single,Less than $40K,Blue,36,4,3,1,2973.0,2517,456.0,0.588,4862,77,0.453,0.847
715122858,0,55,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,3,2653.0,0,2653.0,0.969,5052,81,0.761,0.0
710877108,0,44,F,1,High School,Divorced,Less than $40K,Blue,32,1,1,2,2724.0,1288,1436.0,0.613,4171,75,1.206,0.473
709891608,1,41,M,2,High School,Married,$120K +,Blue,24,5,2,3,9924.0,0,9924.0,0.517,1949,43,0.483,0.0
713590158,1,41,M,4,Graduate,Single,$60K - $80K,Blue,34,5,2,4,5045.0,2080,2965.0,0.738,2042,40,0.481,0.412
719916408,0,34,M,5,Graduate,Married,$60K - $80K,Blue,27,5,2,2,2501.0,1909,592.0,0.956,1850,34,1.125,0.763
712390683,0,41,M,2,Uneducated,Single,$40K - $60K,Blue,27,2,3,1,13409.0,1255,12154.0,0.742,15573,99,0.768,0.094
788673708,1,57,F,2,High School,Married,$40K - $60K,Blue,45,2,1,3,1438.3,0,1438.3,1.036,1254,35,0.842,0.0
713934633,1,40,F,4,Uneducated,Divorced,Less than $40K,Blue,35,2,3,3,4423.0,2517,1906.0,0.84,8935,87,0.933,0.569
708125733,0,46,F,2,College,Divorced,Less than $40K,Blue,36,4,3,1,1438.3,0,1438.3,0.906,4311,77,0.833,0.0
717609633,0,44,M,3,Unknown,Married,$120K +,Blue,32,6,2,2,12725.0,1759,10966.0,1.056,4139,58,0.812,0.138
712305333,0,59,M,0,Graduate,Single,$60K - $80K,Blue,53,4,2,2,4386.0,2505,1881.0,0.806,4064,65,0.806,0.571
780349833,0,36,M,2,College,Married,$40K - $60K,Gold,23,1,1,3,23981.0,0,23981.0,0.827,15236,120,0.875,0.0
789477483,0,40,F,5,Unknown,Single,Unknown,Blue,31,6,3,1,4433.0,1488,2945.0,0.669,3847,76,0.9,0.336
721124658,1,40,M,3,Uneducated,Single,$80K - $120K,Blue,27,4,2,3,3427.0,0,3427.0,0.5,2625,63,0.5,0.0
716442333,0,34,F,3,Graduate,Married,$40K - $60K,Blue,25,6,2,2,2275.0,1468,807.0,0.757,4977,88,0.692,0.645
790099758,0,40,M,3,High School,Married,$40K - $60K,Blue,33,4,3,3,6884.0,1001,5883.0,0.786,975,11,0.833,0.145
711033408,0,50,F,2,High School,Married,Less than $40K,Blue,36,5,1,2,9355.0,1626,7729.0,0.701,1230,28,0.867,0.174
713435058,0,49,F,5,High School,Divorced,Less than $40K,Blue,42,5,2,3,1972.0,1489,483.0,0.69,4715,66,0.65,0.755
717308433,1,49,M,5,Uneducated,Unknown,$60K - $80K,Blue,43,3,3,3,1960.0,0,1960.0,0.493,2253,39,0.345,0.0
788900883,0,51,F,2,Graduate,Married,Less than $40K,Blue,36,3,1,3,3106.0,1304,1802.0,0.604,1368,38,0.407,0.42
709520058,1,53,M,5,Uneducated,Married,$120K +,Blue,38,4,2,2,19138.0,0,19138.0,0.482,2028,43,0.303,0.0
711493158,0,52,M,3,Graduate,Single,$60K - $80K,Blue,36,5,2,2,2801.0,2467,334.0,0.701,4926,90,0.731,0.881
720000708,0,32,F,0,Graduate,Married,Unknown,Blue,26,3,3,2,2172.0,1381,791.0,1.145,2945,69,0.408,0.636
717364458,0,36,F,3,High School,Married,Less than $40K,Blue,26,6,1,4,4331.0,1445,2886.0,1.07,2053,33,1.75,0.334
778172583,0,46,F,3,High School,Single,Less than $40K,Blue,36,1,3,2,6636.0,2399,4237.0,0.681,7023,86,0.654,0.362
709807383,0,35,F,2,Unknown,Married,Less than $40K,Blue,22,1,1,1,3616.0,1155,2461.0,0.727,15391,94,0.593,0.319
714377058,1,63,F,1,Unknown,Single,Less than $40K,Blue,36,3,3,4,1896.0,0,1896.0,0.747,2186,50,0.562,0.0
719384433,1,44,F,3,High School,Divorced,Less than $40K,Blue,28,5,2,3,1877.0,1203,674.0,0.654,2581,57,0.781,0.641
710665533,0,42,F,5,Doctorate,Married,Unknown,Blue,23,4,2,2,24602.0,1660,22942.0,0.588,1337,44,0.76,0.067
720897783,0,50,M,1,Uneducated,Married,$120K +,Blue,30,6,2,5,34516.0,2010,32506.0,0.594,2776,59,0.735,0.058
708892833,1,37,M,2,Graduate,Married,$120K +,Blue,30,2,4,4,13662.0,0,13662.0,0.153,725,22,0.0,0.0
714999483,0,38,M,4,Uneducated,Unknown,$80K - $120K,Silver,36,2,1,2,34516.0,1132,33384.0,0.84,9389,106,0.797,0.033
807964908,0,41,M,4,High School,Married,$60K - $80K,Blue,36,4,2,2,8013.0,2025,5988.0,0.789,1481,45,0.452,0.253
720376008,0,53,F,2,Graduate,Married,Less than $40K,Blue,40,6,2,4,6174.0,1421,4753.0,0.669,2043,52,0.793,0.23
718096608,0,44,F,4,High School,Single,Less than $40K,Blue,30,1,2,3,6882.0,1930,4952.0,0.915,13836,113,0.766,0.28
714097683,1,55,F,2,Graduate,Married,$40K - $60K,Blue,49,3,3,4,1809.0,0,1809.0,0.569,2123,44,0.571,0.0
711297483,0,47,F,2,Uneducated,Divorced,Less than $40K,Silver,34,6,4,2,13878.0,2222,11656.0,0.853,1658,38,0.357,0.16
715182108,0,51,F,3,High School,Married,Less than $40K,Blue,35,6,1,3,3025.0,1912,1113.0,0.674,4626,78,0.773,0.632
719776608,0,50,M,2,Graduate,Married,$80K - $120K,Blue,37,3,1,3,3126.0,0,3126.0,0.824,1388,41,0.464,0.0
711468708,1,38,F,4,High School,Single,$40K - $60K,Blue,31,4,3,2,1438.3,0,1438.3,0.406,1986,52,0.486,0.0
717574683,0,53,F,3,Unknown,Married,$40K - $60K,Blue,46,6,3,1,2192.0,1146,1046.0,0.622,4756,85,0.735,0.523
778943883,0,51,M,2,Uneducated,Single,$120K +,Blue,36,5,2,4,34516.0,888,33628.0,1.299,1959,42,0.909,0.026
721238508,0,38,F,3,High School,Single,Less than $40K,Blue,26,3,3,3,1939.0,1484,455.0,0.576,4790,77,0.75,0.765
710192283,0,46,M,4,Post-Graduate,Married,$40K - $60K,Blue,36,1,2,2,2219.0,1180,1039.0,0.768,8686,91,0.625,0.532
767835558,0,42,F,2,Unknown,Married,Less than $40K,Blue,36,5,1,3,5928.0,2517,3411.0,0.817,3536,69,0.769,0.425
715767033,0,56,F,3,College,Single,Unknown,Blue,36,5,1,3,1438.3,0,1438.3,0.76,4919,83,0.627,0.0
779498058,0,39,M,2,Graduate,Married,$80K - $120K,Blue,21,5,3,3,3281.0,1272,2009.0,0.799,2006,34,0.545,0.388
713041683,1,55,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697.0,0,4697.0,0.544,1867,34,0.478,0.0
714949758,0,51,F,3,Graduate,Single,Unknown,Platinum,42,3,1,4,34516.0,1913,32603.0,0.851,16712,123,0.708,0.055
710482533,0,26,M,0,Unknown,Married,$120K +,Blue,17,4,2,1,30928.0,2005,28923.0,0.52,3863,72,0.756,0.065
779104608,1,34,F,3,High School,Unknown,Unknown,Blue,15,5,1,3,1438.3,0,1438.3,0.689,2819,48,0.6,0.0
712627083,1,38,M,4,Uneducated,Married,$80K - $120K,Blue,25,5,2,4,5768.0,0,5768.0,0.924,9867,78,0.902,0.0
719596908,0,56,F,5,Doctorate,Married,Unknown,Blue,48,4,2,2,11281.0,2118,9163.0,0.534,1255,30,0.304,0.188
779122908,0,55,F,3,Graduate,Single,$40K - $60K,Blue,37,5,1,2,3187.0,1437,1750.0,0.79,4511,82,0.822,0.451
719449533,1,49,F,3,Uneducated,Single,$40K - $60K,Blue,38,1,2,3,2655.0,2283,372.0,0.751,2386,49,0.485,0.86
710540883,0,37,M,3,High School,Single,$80K - $120K,Blue,24,5,3,2,6590.0,0,6590.0,0.714,2449,67,0.634,0.0
721502958,0,54,M,1,High School,Married,$120K +,Blue,42,5,3,3,3251.0,1919,1332.0,0.56,1406,31,0.24,0.59
772031733,0,40,M,4,Graduate,Single,$80K - $120K,Blue,29,5,1,2,14315.0,690,13625.0,1.32,2603,56,0.806,0.048
780277458,0,52,F,2,Graduate,Single,Less than $40K,Blue,38,2,2,3,2904.0,2517,387.0,0.586,4503,89,0.712,0.867
779598183,0,53,M,3,Unknown,Single,$60K - $80K,Blue,42,6,1,2,22938.0,1700,21238.0,0.636,3428,54,0.5,0.074
757685733,0,43,F,2,Graduate,Single,Less than $40K,Blue,36,1,2,2,3226.0,2145,1081.0,0.644,5066,75,0.786,0.665
713539833,0,48,F,4,High School,Single,$40K - $60K,Blue,38,6,1,3,8135.0,0,8135.0,1.373,1716,29,0.812,0.0
712098033,0,38,F,1,Uneducated,Married,Unknown,Blue,36,3,3,1,12621.0,912,11709.0,0.64,4945,78,0.56,0.072
768412608,0,39,F,1,Graduate,Single,$40K - $60K,Blue,33,6,3,2,2255.0,1258,997.0,0.96,4309,79,0.837,0.558
711342483,0,50,M,1,College,Married,$80K - $120K,Blue,36,5,2,3,2418.0,1720,698.0,1.019,3896,58,0.812,0.711
720132258,0,49,M,3,Post-Graduate,Single,$120K +,Silver,36,6,1,5,34516.0,1323,33193.0,0.934,3422,78,0.529,0.038
721538883,0,45,M,4,Graduate,Single,$40K - $60K,Silver,37,4,3,4,15578.0,0,15578.0,0.716,4449,81,0.723,0.0
715306983,1,42,M,5,High School,Married,$60K - $80K,Blue,36,1,2,3,1866.0,0,1866.0,0.798,2833,42,0.355,0.0
712025958,0,42,M,4,Uneducated,Married,$80K - $120K,Silver,35,1,2,3,34516.0,1420,33096.0,0.848,14672,110,0.803,0.041
718296558,1,44,F,4,Unknown,Married,$40K - $60K,Blue,31,4,3,5,1691.0,1327,364.0,0.774,2345,33,0.435,0.785
710691633,0,58,F,1,High School,Married,Less than $40K,Blue,43,4,1,4,1957.0,1152,805.0,0.899,4546,78,0.5,0.589
714477408,1,36,F,3,High School,Married,Less than $40K,Blue,36,3,3,3,2977.0,1340,1637.0,0.507,2201,39,0.345,0.45
714864333,1,43,M,2,College,Divorced,$120K +,Blue,37,4,1,2,34516.0,0,34516.0,0.536,1370,38,0.357,0.0
710481333,1,50,F,4,High School,Married,Less than $40K,Blue,36,5,3,5,2690.0,1614,1076.0,0.513,2272,57,0.541,0.6
712114458,0,49,F,3,Uneducated,Married,Less than $40K,Blue,31,6,3,3,2960.0,1835,1125.0,0.532,3941,64,0.455,0.62
817337958,0,48,F,5,Doctorate,Married,Less than $40K,Blue,33,2,1,3,5814.0,1176,4638.0,0.627,3796,74,1.056,0.202
778163508,0,37,F,2,High School,Married,Unknown,Blue,27,2,1,2,5245.0,1044,4201.0,0.673,4938,70,0.892,0.199
716307558,1,50,F,3,High School,Married,Less than $40K,Blue,40,6,2,4,2897.0,1506,1391.0,0.618,2214,46,0.484,0.52
755661933,1,48,F,3,Graduate,Single,$40K - $60K,Blue,41,5,3,3,1899.0,671,1228.0,0.736,2434,45,0.406,0.353
715970133,0,33,F,4,College,Divorced,Less than $40K,Blue,24,6,2,2,9857.0,0,9857.0,0.699,3448,103,0.635,0.0
712901283,1,53,F,2,Graduate,Single,$40K - $60K,Blue,36,2,3,2,2121.0,0,2121.0,0.618,1464,32,0.778,0.0
711685758,0,60,F,1,Graduate,Single,$40K - $60K,Blue,42,3,2,1,3334.0,1151,2183.0,0.752,4791,101,0.629,0.345
708292833,0,35,M,2,High School,Single,$120K +,Blue,36,4,2,3,27389.0,1250,26139.0,0.641,2754,60,0.463,0.046
714396558,0,57,F,3,High School,Married,Less than $40K,Blue,51,6,2,3,1511.0,0,1511.0,0.678,4683,87,0.706,0.0
715415508,0,42,F,4,Graduate,Single,Unknown,Blue,36,3,3,3,9396.0,1870,7526.0,0.714,4301,71,0.651,0.199
717569283,0,47,M,5,Doctorate,Single,Less than $40K,Blue,36,3,1,2,8896.0,1338,7558.0,0.741,4252,70,0.591,0.15
720879708,0,52,M,2,High School,Single,$80K - $120K,Blue,44,3,2,4,28186.0,1308,26878.0,0.679,2853,64,0.73,0.046
720963258,1,52,F,3,College,Married,Less than $40K,Blue,40,3,2,3,3474.0,0,3474.0,0.735,2675,37,0.48,0.0
779084208,1,43,F,3,High School,Divorced,Less than $40K,Blue,24,4,2,2,1662.0,613,1049.0,0.868,2326,31,0.55,0.369
708539583,0,44,F,3,Unknown,Married,Unknown,Blue,25,6,1,3,19897.0,2232,17665.0,0.672,3979,63,0.5,0.112
715429608,0,45,F,3,College,Married,Less than $40K,Blue,37,4,3,1,4602.0,1517,3085.0,1.292,3520,66,1.0,0.33
820276908,1,42,F,4,College,Married,$40K - $60K,Blue,37,3,3,1,4139.0,0,4139.0,0.547,2232,41,0.464,0.0
715161633,0,44,F,4,High School,Single,$40K - $60K,Blue,38,6,3,3,7881.0,2517,5364.0,0.738,3068,77,0.711,0.319
768457008,0,27,M,1,Graduate,Single,$40K - $60K,Blue,21,2,3,1,10284.0,787,9497.0,0.739,13355,92,0.84,0.077
720718908,0,46,M,3,Uneducated,Single,$120K +,Blue,36,5,1,3,26977.0,1961,25016.0,0.641,1958,41,1.05,0.073
773140683,0,51,M,0,Unknown,Married,$60K - $80K,Blue,43,4,1,2,3797.0,1202,2595.0,0.695,4191,65,0.757,0.317
714886533,0,60,F,2,High School,Married,Less than $40K,Blue,36,4,3,2,3460.0,2517,943.0,1.144,1752,34,1.125,0.727
717107808,0,48,F,1,Uneducated,Unknown,$40K - $60K,Blue,39,6,4,2,1438.3,1218,220.3,0.752,4600,76,0.617,0.847
708272808,0,45,M,5,Graduate,Single,Less than $40K,Blue,36,4,2,1,2718.0,1474,1244.0,0.71,3542,59,0.639,0.542
779187783,0,50,M,2,Unknown,Single,$80K - $120K,Blue,38,2,3,1,24533.0,1813,22720.0,0.745,8436,77,0.878,0.074
709558608,0,39,M,3,Uneducated,Single,$80K - $120K,Blue,31,2,2,3,2844.0,2065,779.0,0.638,7345,73,0.738,0.726
772661808,0,56,M,3,Graduate,Married,$120K +,Blue,46,2,1,2,7234.0,2055,5179.0,0.703,5051,83,0.66,0.284
814785108,0,45,F,1,Graduate,Married,Less than $40K,Blue,40,5,3,2,2493.0,1655,838.0,0.907,4473,76,0.9,0.664
758753283,1,52,M,3,Doctorate,Married,$120K +,Blue,45,1,3,3,34516.0,550,33966.0,0.674,7341,71,0.732,0.016
716144058,0,36,F,1,College,Single,$40K - $60K,Blue,25,6,3,3,1888.0,0,1888.0,0.928,1886,66,0.65,0.0
711017433,0,41,M,3,Graduate,Divorced,Less than $40K,Blue,23,5,2,4,1438.3,0,1438.3,0.735,4416,68,0.744,0.0
714093108,0,58,F,2,High School,Single,$40K - $60K,Blue,36,3,3,3,7372.0,1210,6162.0,0.946,1707,56,0.514,0.164
720616908,0,54,M,1,Uneducated,Single,$120K +,Blue,36,5,1,2,34516.0,0,34516.0,0.452,3918,67,1.094,0.0
793269933,0,46,M,3,Graduate,Unknown,$60K - $80K,Silver,40,6,3,2,28829.0,0,28829.0,0.463,4540,78,0.56,0.0
714467733,0,45,M,2,Graduate,Married,$60K - $80K,Silver,36,3,2,3,30428.0,1721,28707.0,0.717,4178,69,0.605,0.057
765940683,0,37,M,3,Uneducated,Single,$80K - $120K,Blue,30,5,2,2,11277.0,1747,9530.0,0.503,2033,56,0.867,0.155
710740008,0,57,M,1,Graduate,Unknown,$80K - $120K,Blue,39,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446
810789708,0,38,F,1,Post-Graduate,Single,Less than $40K,Blue,33,4,2,1,2256.0,0,2256.0,0.713,4587,92,0.878,0.0
718967433,0,34,F,2,High School,Divorced,Less than $40K,Blue,36,3,6,3,2426.0,0,2426.0,0.888,4918,81,0.8,0.0
749211483,0,52,F,0,College,Married,$40K - $60K,Blue,45,4,2,1,4597.0,1905,2692.0,0.906,4932,67,0.914,0.414
720977358,0,50,F,2,Unknown,Single,Less than $40K,Blue,36,3,2,2,2528.0,1689,839.0,0.514,4269,78,0.857,0.668
708664008,0,57,M,3,College,Married,$80K - $120K,Blue,45,6,3,4,14270.0,0,14270.0,0.398,1222,37,0.423,0.0
815085708,1,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882.0,2517,8365.0,0.266,1861,46,0.278,0.231
788741733,0,53,F,1,Graduate,Married,Less than $40K,Blue,32,4,2,3,7832.0,1784,6048.0,0.711,14614,106,0.656,0.228
720171033,0,45,M,4,Unknown,Married,$60K - $80K,Blue,36,6,1,1,11498.0,1577,9921.0,0.756,4014,70,0.489,0.137
717640083,1,59,M,1,High School,Married,$60K - $80K,Blue,36,3,2,3,6705.0,0,6705.0,0.749,731,18,0.5,0.0
708084558,1,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,38,6,3,3,8258.0,1771,6487.0,0.0,1447,23,0.0,0.214
715455708,0,47,M,3,Graduate,Single,$80K - $120K,Blue,37,3,3,2,5116.0,1468,3648.0,0.91,2361,49,0.633,0.287
712609533,0,32,M,1,Uneducated,Single,$80K - $120K,Blue,15,2,2,1,3371.0,1530,1841.0,0.828,13432,118,0.815,0.454
712191783,0,49,M,4,High School,Married,$120K +,Gold,36,1,1,1,34516.0,1634,32882.0,0.768,7788,94,0.469,0.047
713486583,0,41,M,3,Graduate,Married,$60K - $80K,Blue,29,2,2,1,17277.0,2151,15126.0,0.701,8838,97,0.732,0.125
778844433,0,49,M,5,Unknown,Single,$80K - $120K,Blue,30,3,2,1,20895.0,1808,19087.0,0.572,3210,65,0.667,0.087
719690733,0,47,F,4,High School,Married,Less than $40K,Blue,40,4,2,2,4490.0,1989,2501.0,0.604,4346,70,0.795,0.443
715480983,0,55,F,2,College,Single,Less than $40K,Blue,36,5,2,3,5719.0,892,4827.0,0.589,3403,68,0.417,0.156
720079758,0,46,F,3,Uneducated,Single,Unknown,Blue,42,6,4,2,1910.0,1431,479.0,0.851,5253,82,0.745,0.749
713283933,1,42,M,2,Uneducated,Married,$40K - $60K,Blue,30,1,3,3,3032.0,0,3032.0,0.429,2273,44,0.517,0.0
709798908,1,45,F,4,Unknown,Single,Less than $40K,Blue,32,3,3,4,2858.0,0,2858.0,1.058,2611,43,0.483,0.0
708216108,0,56,F,1,College,Married,$40K - $60K,Blue,44,5,1,4,4088.0,1557,2531.0,1.248,2250,39,0.857,0.381
717853233,0,41,M,2,College,Married,$80K - $120K,Blue,31,1,1,3,3306.0,706,2600.0,0.814,4772,76,0.9,0.214
715542783,0,33,F,2,Graduate,Married,Less than $40K,Blue,24,1,3,2,3731.0,0,3731.0,0.767,13234,92,0.84,0.0
720589008,0,47,F,3,Doctorate,Unknown,Unknown,Blue,38,1,3,2,4072.0,1594,2478.0,0.678,4317,83,0.886,0.391
813952233,0,44,M,3,Graduate,Unknown,Less than $40K,Blue,39,5,2,4,2978.0,2134,844.0,0.579,1413,46,0.394,0.717
821813058,0,42,M,1,High School,Divorced,$80K - $120K,Blue,38,4,2,1,11946.0,1172,10774.0,0.614,4862,77,0.878,0.098
713530833,1,58,M,2,Graduate,Married,$40K - $60K,Blue,48,2,3,3,4085.0,2238,1847.0,0.568,596,15,0.5,0.548
717252483,1,57,F,2,Graduate,Married,Less than $40K,Blue,41,3,3,3,2796.0,0,2796.0,0.729,2196,35,0.75,0.0
823554783,0,44,F,3,College,Single,Unknown,Blue,40,2,1,3,3269.0,0,3269.0,0.797,5022,85,0.771,0.0
714634983,1,44,F,1,Unknown,Single,Unknown,Blue,36,3,3,3,3517.0,0,3517.0,0.634,2403,48,0.548,0.0
812441358,0,26,M,1,College,Divorced,$40K - $60K,Blue,21,3,3,2,1438.3,0,1438.3,0.745,2660,89,0.712,0.0
789109983,0,40,F,3,High School,Divorced,$40K - $60K,Blue,28,4,1,4,4464.0,1418,3046.0,0.92,3870,73,0.46,0.318
811898133,0,40,F,3,High School,Divorced,Less than $40K,Blue,35,3,1,3,2555.0,2117,438.0,1.049,1334,32,0.6,0.829
714024858,0,36,M,3,High School,Married,$80K - $120K,Blue,27,3,1,2,7056.0,0,7056.0,0.815,1739,35,0.842,0.0
771799008,0,61,F,1,Graduate,Married,Unknown,Blue,50,3,3,1,3359.0,1405,1954.0,0.684,4871,79,0.975,0.418
719328858,1,56,M,4,High School,Married,$60K - $80K,Blue,43,6,2,6,4535.0,0,4535.0,0.831,2342,40,0.6,0.0
716288958,0,40,M,2,College,Married,$80K - $120K,Blue,36,3,4,3,7840.0,0,7840.0,0.726,4062,71,0.578,0.0
708989358,0,37,F,2,Unknown,Married,Less than $40K,Blue,18,3,3,1,2023.0,1587,436.0,0.647,4391,79,0.837,0.784
720310458,0,46,M,1,Unknown,Single,$120K +,Blue,32,5,2,1,11840.0,1295,10545.0,0.84,1560,49,0.4,0.109
711432258,1,55,M,3,Graduate,Single,$60K - $80K,Blue,46,2,4,2,4178.0,0,4178.0,0.882,7914,54,0.862,0.0
718677858,0,39,M,1,College,Married,Less than $40K,Blue,27,4,2,2,2283.0,1053,1230.0,0.854,4571,72,0.756,0.461
715719033,0,38,F,3,Post-Graduate,Married,Less than $40K,Blue,32,4,3,2,3317.0,2517,800.0,0.862,3772,74,1.0,0.759
719035758,0,53,F,3,Uneducated,Divorced,Less than $40K,Blue,43,5,1,2,2383.0,1516,867.0,0.857,4917,78,0.95,0.636
721514883,0,38,M,1,Graduate,Single,$80K - $120K,Blue,25,5,0,1,16665.0,1147,15518.0,0.799,4657,78,0.696,0.069
718193958,0,60,M,0,Uneducated,Single,Less than $40K,Blue,53,5,3,2,2402.0,1728,674.0,0.652,1650,53,0.606,0.719
803963808,0,39,M,3,Graduate,Single,$80K - $120K,Blue,34,4,3,5,19074.0,0,19074.0,0.804,3762,74,1.0,0.0
720708183,0,53,F,1,Uneducated,Divorced,$40K - $60K,Silver,36,5,1,1,15248.0,1242,14006.0,0.725,4758,83,0.456,0.081
710088483,0,52,M,3,Uneducated,Married,$80K - $120K,Blue,40,4,1,3,21877.0,1073,20804.0,0.908,3283,56,1.0,0.049
720529308,1,63,M,0,High School,Single,$60K - $80K,Blue,48,5,3,1,1856.0,0,1856.0,0.5,1805,46,0.769,0.0
822959133,0,32,F,3,Post-Graduate,Married,$40K - $60K,Blue,26,4,3,3,3174.0,2084,1090.0,0.636,4508,83,1.075,0.657
718711158,1,52,M,3,Graduate,Married,$120K +,Blue,36,1,2,3,3841.0,2517,1324.0,0.841,2680,51,0.545,0.655
717016833,0,39,M,4,Uneducated,Married,$80K - $120K,Blue,27,6,4,2,1438.3,0,1438.3,0.797,4282,69,0.725,0.0
719357058,0,62,F,2,Doctorate,Single,$40K - $60K,Blue,56,5,3,2,6797.0,1428,5369.0,0.747,3962,70,0.795,0.21
708963258,1,46,M,3,College,Married,$60K - $80K,Blue,39,3,3,2,13344.0,1907,11437.0,0.832,8534,86,0.83,0.143
719373558,0,42,F,3,Unknown,Single,Less than $40K,Blue,36,6,1,1,6275.0,0,6275.0,0.79,4308,75,0.786,0.0
709922508,0,40,F,4,Unknown,Married,Less than $40K,Blue,28,4,1,1,2712.0,0,2712.0,0.835,5207,79,0.927,0.0
708525108,0,54,F,2,Graduate,Married,Unknown,Blue,47,4,3,3,2156.0,1134,1022.0,0.669,4120,77,0.711,0.526
708267858,0,65,F,0,High School,Married,$40K - $60K,Blue,36,5,2,3,6088.0,2145,3943.0,1.371,2098,52,0.733,0.352
708911508,0,50,F,2,Unknown,Married,Less than $40K,Blue,39,3,3,2,2046.0,0,2046.0,0.936,3446,71,0.578,0.0
721234308,0,35,F,2,Uneducated,Married,Less than $40K,Blue,21,6,2,3,5825.0,1815,4010.0,1.132,2820,62,0.879,0.312
803026008,0,48,M,3,Unknown,Married,$80K - $120K,Blue,42,3,6,2,6805.0,1448,5357.0,0.836,3463,65,0.711,0.213
710147958,0,47,M,3,High School,Married,$40K - $60K,Silver,36,3,2,2,16138.0,1249,14889.0,1.01,1198,33,0.833,0.077
719101908,0,51,F,1,Graduate,Married,Unknown,Blue,39,4,3,3,2002.0,1248,754.0,0.502,1585,40,0.905,0.623
716372358,0,58,F,3,Graduate,Married,Less than $40K,Blue,47,1,2,1,6765.0,0,6765.0,0.739,14133,124,0.771,0.0
715532208,0,65,F,1,High School,Single,Less than $40K,Blue,55,3,3,2,4010.0,1504,2506.0,0.766,3807,61,0.564,0.375
787450758,0,57,M,1,Unknown,Single,$60K - $80K,Blue,43,3,3,1,19090.0,0,19090.0,0.53,4712,88,0.517,0.0
713560758,0,54,F,1,Uneducated,Married,Less than $40K,Blue,42,2,2,3,3181.0,2087,1094.0,0.752,13392,92,0.736,0.656
716625033,1,32,F,1,Graduate,Single,Less than $40K,Blue,36,3,3,6,2761.0,0,2761.0,1.047,2753,43,0.654,0.0
720656883,0,50,F,3,Graduate,Single,Less than $40K,Blue,40,3,3,1,1848.0,501,1347.0,0.653,4600,69,0.683,0.271
710813733,0,48,M,4,Uneducated,Married,$60K - $80K,Silver,35,5,3,4,33791.0,0,33791.0,0.712,1546,41,0.577,0.0
709783908,0,52,F,3,Unknown,Married,Less than $40K,Blue,47,6,3,2,2280.0,1170,1110.0,0.603,1924,50,0.667,0.513
780201633,1,41,F,3,Graduate,Single,$40K - $60K,Blue,31,4,3,2,5655.0,1154,4501.0,0.702,2189,51,0.7,0.204
716045508,0,40,F,2,Unknown,Single,Less than $40K,Blue,36,2,2,3,3569.0,1054,2515.0,0.775,7963,85,0.574,0.295
778381608,1,48,M,4,Doctorate,Single,$80K - $120K,Blue,28,3,3,4,6572.0,417,6155.0,0.584,1766,46,0.533,0.063
711876333,0,53,M,3,Graduate,Married,$80K - $120K,Blue,36,5,1,4,7290.0,2151,5139.0,0.583,1312,29,0.526,0.295
779138883,0,50,M,1,Graduate,Married,$60K - $80K,Blue,34,6,3,4,4702.0,0,4702.0,0.578,1673,44,0.257,0.0
